page_content,page_time
"
　　原标题：安全问题频发 普京下令莫斯科两年内拆除所有“赫鲁晓夫楼”
　　[观察者网编译]大家对这样的单元楼不陌生吧？


　　这样的单元楼在中国很多地方，尤其是老工业基地随处可见。这种用预制板修建的单元楼最初源自苏联，因为在赫鲁晓夫时期大量修建，这种楼在苏联被称为“赫鲁晓夫楼”。对很多苏联加盟共和国的老百姓来说，“赫鲁晓夫楼”承载着他们的共产主义记忆和建设国家的热血青春。
苏联工业需要大量人力，“赫鲁晓夫楼”式的集中式居民区在当时成为了解决工人居住问题的最好方案
 在莫斯科，一幢“赫鲁晓夫楼”后面就是拔地而起的摩天大楼
　　莫斯科将在两年内拆除所有“赫鲁晓夫楼”
　　不过，据克里姆林宫官方网站的消息，2月21日，俄罗斯总统普京要求莫斯科市长谢尔盖·苏比雅宁在两年内拆除莫斯科的所有“赫鲁晓夫楼”，原因是这些通常有五个单元的老楼虽然设计寿命为25年到50年，但已经难以满足目前的建筑安全标准。
 2月21日普京与莫斯科市长谢尔盖·苏比雅宁会谈
 一群乌鸦飞过摩尔多瓦的一幢“赫鲁晓夫楼”，虽然这幢楼早已超期服役，但依然是不少当地居民的住所
　　苏比亚宁告诉普京，莫斯科已经重新安置了16万户原来住在“赫鲁晓夫楼”里的居民，现在还有大约160万莫斯科居民居住在“赫鲁晓夫楼”里。
　　天然气管道泄漏是最近几年“赫鲁晓夫楼”出现意外的主要原因，图为2014年俄罗斯城市梅日杜列琴斯克的一幢“赫鲁晓夫楼”因天然气管道泄漏而爆炸

　　因为没有电梯，俄罗斯沃罗涅日市的一位残疾市民比比科夫和他的女友设计出了一套可以从位于五层的家出入的升降梯
　　“赫鲁晓夫楼”：苏联时期的民居代表
　　据俄罗斯《真理报》2月21日报道，“赫鲁晓夫楼”最早出现在1948年。上世纪五六十年代，是“赫鲁晓夫楼”大量兴建的最高潮时期。这些建筑没有参考西方公寓的多样化选择，更没有按价格与收入分区，所有人统一按照户口分配，而为了以最低廉的造价和最快的时间完工。
　　“赫鲁晓夫楼”是一种造价低廉、盒子式或砌体结构三至五层公寓的公寓楼。在苏联时期，遍布苏联各加盟共和国。
 图中是位于现在塔吉克斯坦努列克的“赫鲁晓夫楼”
 1970年代苏联白俄罗斯连片的“赫鲁晓夫楼”
　　这个时期建造的“赫鲁晓夫楼”采用水泥预制板结构，由于层数都在6层以内故而不设置昂贵的电梯，较大的大家庭单位入口更被改成各户共用的走廊填满，例如西方常见的室内私家楼梯被替代成公共空间，也没有在楼梯间增加设置垃圾通道，严格控制厨房、卫生间、门厅和过道的面积。
匈牙利一处生产“赫鲁晓夫楼”预制板的工厂
　　“赫鲁晓夫楼”外部取消了斯大林时期盛行的拱门和柱廊等装饰，各建筑排成一排紧密配置特定的小区中，不过相对室内的狭窄，室外给予相当大的社区活动空间。“赫鲁晓夫楼”的厨房和厕所都很小，赫鲁晓夫曾说过“我能进去其他人就可以”。
“赫鲁晓夫楼”内狭窄的厨房
　　例如一个标准的K-7型套房，一个房间30平方米、两个房间44平方米、三个房间60平方米。早期的单元房间设计分开的，起居室和卧室入口被分配在一条走道，后来改成大厅式的，要先穿过公用空间才能进入卧室或厨房、储藏室等。
 1959年，赫鲁晓夫和美国副总统尼克松在莫斯科举行的美国国家展览会开幕式上参观美国家庭厨房样板间，并在这里进行了著名的“厨房辩论”
　　与斯大林时期彰显民族风格的建筑相比，装饰更加简洁的赫鲁晓夫楼虽说外形简陋，但其生活设施齐全，建筑使用功能完备。在上世纪六十年代的苏联以及东欧社会主义国家中赫鲁晓夫楼在较短时间内改善了广大苏联群众最迫切的住房问题。
　　从“赫鲁晓夫楼”到“勃列日涅夫大楼”再到苏联解体
 1966年，苏联妇女走在新盖好的“赫鲁晓夫楼”前
　　在勃列日涅夫1964年上台之后，他曾承诺说在每个苏联家庭都会有一套这样的房子：每个人都有一个单独的房间，此外一家还会有一个共用的客厅。但是，这些承诺直到苏联解体都没有实现。不过，在勃列日涅夫时期，更高更大的居民楼在苏联各地修建起来，这些楼被苏联人民成为“勃列日涅夫大楼”。
位于莫斯科的“勃列日涅夫大楼”，大楼内结构和“赫鲁晓夫楼”类似，非常拥挤狭小　　
 位于乌克兰基辅的“勃列日涅夫大楼”，现在仍然是普通民居
 苏联解体后，工人的骄傲崩塌了，但遍布各地的“赫鲁晓夫楼”还在
 乌克兰基辅的一处“赫鲁晓夫楼”外墙上的涂鸦
 2006年，莫斯科拆除一幢“赫鲁晓夫楼”
　　伴随着苏联的解体，“赫鲁晓夫楼”也不再是苏联各加盟共和国人民向往的向共产主义过渡的居住地。
责任编辑：张迪 
",201703020749
"
　　[环球网综合报道]3月1日是韩国抗日独立运动纪念日“三一节”。在这个纪念先烈抗争殖民统治、彰显爱国团结的节日，韩国釜山千余名民众举行了“守护少女像的1000把椅子”集会，民众像少女像一样脱掉袜子，沉默示威1分钟。韩联社1日报道称，他们此举是为在慰安妇祈祷，以及守护受到威胁的少女像。
　　釜山市民运动当天以“守卫少女像的一千把椅子”为主题，举行“三一节”和平大会。集会上，千余名学生和市民一起手持象征着慰安妇的紫色标语牌，牌上写着“守护少女像”、“韩日协议全面无效”等。他们举行这次活动是因日本政府要求移走少女像，韩国外交部也以非公开的方式向地方政府发布公文。
　　市民们表示，外长尹炳世不考虑民心，只看日本脸色。活动现场还有要求尹炳世下台的签名运动。釜山女性团体联盟代表张善花称，作为加害方的日本说着大话，而韩国却毫不抗议，这正是错签慰安妇协议所致。市民将靠自己的力量守护少女像，促进慰安妇协议无效。
　　集会结束后，参加者们绕日本领事馆游行，要求日本政府就慰安妇问题道歉。当地警方为预防突发事故，在领事馆周围配备了300余名警力。
责任编辑：吴颜 
",201703020858
"
　　[环球网报道 记者 马丽] 美国总统特朗普在国会的首次施政方针演说中，未就对日贸易逆差和日元对美元贬值点名批评日本。日本政府内认为“（演说）内容缺乏新意、符合预期”，纷纷暂感安心。日本政府将加快准备或于4月启动的美日“高层经济对话”，但对贸易政策、汇率问题等可能产生对立的领域仍充满担忧。
　　据共同社报道，特朗普在演说中一方面批评中国称“中国加入世界贸易组织（WTO）以来美国丢掉了6万个工厂”，另一方面肯定计划对美投资和创造美国就业岗位的日本软银集团。日媒称，可见日本首相安倍晋三卖力宣传的“日本企业的贡献”在一定程度上得到了特朗普的理解，外交消息人士满意地称“将继续对美做工作”。
　　日方对特朗普投入1万亿美元的政府及民间资金开展基础设施建设计划也颇感期待，一名政府高官称“这是日企参与之机”。
　　然而，前景并不容乐观。特朗普再次表明了退出跨太平洋伙伴关系协定（TPP）的决定。可以预见，在由日本副首相兼财务相麻生太郎和美国副总统彭斯主导的“高层经济对话”中，美国可能会寻求与日本签署对美更有利的自由贸易协定（FTA）。
　　关于汇率问题，正在协调麻生和美财政部长努钦借出席本月17、18两日于德国召开的二十国集团（G20）财长和央行行长会议之机举行会谈一事。若努钦有意制衡日元对美元贬值，那么美日双方的对立将骤然显现。此外，特朗普在施政方针演说中再度提及的“历史性的税收改革”若具体落实，也可能对日本的出口企业经营造成巨大打击。
责任编辑：吴颜 
",201703020849
"
　　[环球网综合报道] 据韩联社3月2日报道，民调机构Realmeter2日发布的下届大选民调结果显示，韩国最大在野党共同民主党前党首文在寅连续9周领跑榜单。韩国代总统黄教安因未批准亲信干政案件独检组延长调查期限而获保守派人心，支持率反弹，共同民主党籍忠清南道知事安熙正则因不当言论争议持续发酵，支持率连续两周下滑。
　　Realmeter于2月27-28日对韩国1800名成年人进行民调的结果显示，文在寅支持率较前一周上升1.7个百分点，为35.2%。黄教安的支持率较前一周上升3.7个百分点，为14.6%。安熙正支持率较前一周下滑4.4个百分点，为14.5%。黄教安和安熙正分列第二和第三，为争二甲角逐激烈。另外，在野党国民之党前党首安哲秀支持率为10.9%、共同民主党籍城南市长李在明支持率为9%。
　　据Realmeter分析，文在寅近期批判了黄教安拒绝延长特检组调查时间，并参加电视节目等，这使其获得大量关注。文在寅在京畿道、仁川、大邱和庆尚北道等地的支持率大幅上升。（实习编译：斯巧玲 审稿：李小飞）
责任编辑：吴颜 
",201703021052
"

　　中国地震台网正式测定：03月02日10时11分在美国阿拉斯加州南部（北纬59.62度，西经152.71度）发生5.5级地震，震源深度60千米。
责任编辑：吴颜 
",201703021050
"
　　中新网3月2日电 据美国地质勘探局网站消息，北京时间03月02日10时11分，在美国阿拉斯加州南部附近海域（北纬60.10度，西经152.91度）发生里氏5.6级地震，震源深度56.3公里。
责任编辑：吴颜 
",201703021029
"
　　中新网3月2日电 据外媒报道，法国司法消息人士称，当地时间3月1日，法国当局逮捕了阴谋发动袭击的一家四口。
　　据报道，这4人在巴黎东部郊区克利希苏布瓦（Clichy-sous-Bois）被捕。
　　今年1月，法国警方在该地区的一栋建筑内发现制造炸弹的材料，包括丙酮和硫酸。警方通过这些材料上的DNA痕迹找到了4名嫌犯。
　　据悉，法国自2015年1月发生多起“伊斯兰国”武装分子袭击事件后，就一直处在高戒备状态。
责任编辑：吴颜 
",201703021019
"
　　中新网3月2日电 据外媒报道，尼尔森评级公司数据显示，美国总统特朗普的国会演讲，在观众人数上比奥斯卡颁奖典礼多出1000万。
　　当地时间2月28日晚特朗普国会演讲每转播时刻平均有4300万观众，而2月26日奥斯卡典礼有3290万人观看。
　　特朗普对今年奥斯卡颁奖典礼持负面评价，而在典礼上他再次被舞台上的演员们所批评。其在社交网站上未直接予以回应批评，这对于他来说不同寻常。
　　但他在电视采访中认为，最有威信的“最佳影片”获胜者错误宣布导致的颁奖典礼结束时的混乱是由于奥斯卡过度政治化。
　　特朗普国会演讲相比其许多其他演讲更被公众舆论和媒体所普遍肯定。特朗普在其演讲中承诺为美国“寻找新的朋友”，要求盟国付出更多，改革医保和移民政策，振兴经济并向基础设施建设投入1万亿美元。
责任编辑：吴颜 
",201703021000
"
　　原标题：关于韩国部署“萨德” 你不知道的三个真相
　　韩国国防部7日消息，韩美开始在韩部署“萨德”反导系统，发射架等部分装备已抵达韩国。
　　据悉，“萨德”系统相关装备将在1至2个月内全部抵达韩国。
　　在朴槿惠弹劾案面临宣布、韩国下届总统大选或提前举行、在野党上台后“萨德”政策可能生变的背景下，美韩部署“萨德”进程突然加速。

　　亲美的韩国保守右派为加速部署“萨德”暴走，让韩国人自己都痛心悲叹“疯狂”。
　　透过乱象，让我们来看看关于“萨德”部署的三个真相。
　　韩国政府为何突然加速部署“萨德”？
　　“亲信干政”导致韩总统朴槿惠遭国会弹劾，执政的保守政党危机重重，韩内政不稳定因素陡增。

　　目前支持率高的潜在总统参选人均属韩国最大在野党、共同民主党，如文在寅、安熙正、李在明。
　　在野党上台实现政权交替的可能性很大，而这一派别主张对“萨德”问题再探讨，意味着“萨德”政策或许有所变化。

　　下届大选局面不利的大势之下，韩国保守势力企图利用“萨德”政策、朝鲜威胁等安保问题做文章，宣扬韩国“安保第一”，从而扭转弹劾案的颓势。
　　与此同时，美国眼看韩国“政权交替”的大势难逆，故而在新政府上台前加速部署“萨德”，也是为了“生米煮成生熟饭”，造成不可逆的局面。
　　韩国民众支持部署“萨德”吗？
　　“萨德”全称为“末段高空区域防御系统”。
　　美韩去年7月宣布，将在韩国部署“萨德”，理由是防范朝鲜可能发动的导弹攻击。
　　“萨德”在美国尚未获得过准确的技术有效性验证，所谓的“百分百”拦截率不过是在理想参数的实验条件下，并非实战。

　　但韩国国防部声称“萨德”性能强大，能够保护大韩民国国土面积的一半以上。
　　支持部署“萨德”的韩国人，其实并不清楚“萨德”到底是个什么鬼，只是盲目听从政府和媒体声音，俨然一种支持“萨德”就是爱国，反“萨德”就是亲朝的紧张心态。
　　真正了解“萨德”局限性的韩国人，深知萨德对于韩国防备朝鲜没有作用，因此反对“萨德”入韩，认为国防部在“卖国亡国”。

　　韩国延世大学名誉教授文正仁指出，部署“萨德”并不能使朝鲜不使用核武器，让朝鲜弃核需要使用“预防外交”，而中国在“预防外交”中比美国更重要。
　　韩国军事问题专家郑旭植指出，韩国是“萨德”的最大受害者，“对韩国自身百害无一利，决定之愚蠢让人哭笑不得”。
　　谁是“萨德”受益方？
　　首先是美国军火商。
　　韩国大规模采购的美制武器和装备正集中分配给美国军火商洛克希德•马丁公司。
　　郑旭植表示，一旦“萨德”第一炮台完成部署，在追加部署过程中将增强爱国者部署，同时还会引入宙斯盾导弹防御系统。
　　值得注意的是，洛克希德·马丁公司与“亲信干政”核心崔顺实背后有密切联系。
　　“仅凭总统的意志就决定了萨德部署，人们自然要合理质疑，究竟是谁可以影响朴槿惠的决定？”郑旭植说。
　　虽然目前尚无确凿证据证实崔顺实介入“萨德”部署决定，但真相有待查明。
　　其次是日本。
　　“萨德”将有助于日本防御。萨德炮台中的X波段雷达可以与日本现有的宙斯盾驱逐舰和爱国者导弹相连接，且韩日已于去年“突袭”式签署《军事情报保护协定》。
　　最后，朝鲜将成为韩国部署“萨德”的最大受益者。
　　中美韩因“萨德”产生矛盾和分化，国际社会原本联合对朝制裁被削弱。
　　若中韩关系跌入冰点，“新冷战”局面被进一步扩大，只会助长朝鲜发展核武器和导弹的意志和行动。
责任编辑：李伟山 
",201703072042
"
　　原标题：俄议员说美国在韩部署“萨德”违反新的削减战略武器条约
　　新华社莫斯科3月7日电（记者安晓萌）俄罗斯联邦委员会（议会上院）国防和安全委员会主席奥泽罗夫7日说，美国在韩国部署“萨德”反导系统违反了美国和俄罗斯签署的新的削减战略武器条约。
　　奥泽罗夫说，美国在韩国部署“萨德”是俄罗斯面临的又一挑战，美方的举动违反新的削减战略武器条约有关战略武器保持“必要平衡”的条款。
　　他强调，俄方无意退出条约，但将依据美国在韩部署“萨德”构成威胁的严重程度分析当前形势。
　　奥泽罗夫同时提到，针对朝鲜试射导弹，俄罗斯不打算以加强其在远东地区的导弹部署进行回应，原因是俄罗斯现有部署已足够保障其远东边境地区的安全。
　　韩联社早些时候报道，美国已着手在韩国部署“萨德”，部分系统组件6日晚运抵韩国首都首尔以南约70公里处的美军驻韩国乌山空军基地，其中包括两台发射架。
　　美国和俄罗斯2010年签署新的《削减和限制进攻性战略武器条约》，取代旧版条约，为美俄两国战略核武器确定新的上限。条约次年2月生效，有效期10年。
责任编辑：李伟山 
",201703071834
"
　　原标题：俄驻华大使：美国无法阻止中方进入中国南海岛礁

　　[环球网报道 记者 郭鹏飞] 俄罗斯驻华大使杰尼索夫3月6日在接受《生意人报》采访时表示，美国国务卿蒂勒森关于阻止中国进入其南海岛礁的构想不可能付诸实施，且将来也不会得到落实。同时，他否认在南海问题上，俄罗斯进入中国的轨道。
　　去年九月份，中俄两国在南海进行了联合军演。与此同时，俄总统普京和外长拉夫罗夫在南海问题上的表态让西方观察家认为，莫斯科正在进入中国的轨道。对此，杰尼索夫称：“在我看来，这是不正确的。俄罗斯不会做对自己不利的任何事情。我们有足够的底气和资源实施独立的外交政策。”
　　他表示：“大多数时候，我们与中国有着相近立场，但不论是我们，还是中国，都有自己的利益，南海就涉及到中国的利益。外交部发言人扎哈洛娃不止一次强调，我们不会允许俄罗斯被牵扯到南海纠纷中。我们乐于看到该地区领土争端能够得以解决。”
　　此前有消息称，美国国务卿蒂勒森曾表示，美国应向中国发出“明确信号”，禁止中国在南海争议岛屿开展活动。杰尼索夫认为，蒂勒森关于阻止中国进入其南海岛礁的构想不可能付诸实施，且将来也不会得到落实。
　　在被问及是否相信美国会封锁南海岛屿以及中美是否会因此引爆冲突时，杰尼索夫表示：“这是不可能的，因为这是任何时候不可能发生的事。我相信如此，这些都是我所感受到的。”
责任编辑：李伟山 
",201703071531
"
　　原标题：马来西亚总理呼吁朝鲜立即“释放”在朝马公民
　　新华社吉隆坡3月7日电（记者林昊刘彤）马来西亚总理纳吉布7日发表声明，呼吁朝鲜立即“释放”所有在朝马来西亚公民。他同时指示，在确保这些马来西亚公民的安全之前，所有境内朝鲜公民禁止离境。
　　朝鲜外务省7日通报马来西亚驻朝大使馆，暂时禁止在朝马来西亚公民离境。
　　纳吉布在声明中说，他以最强烈的方式谴责朝方决定，称这一“令人憎恶”的行为相当于将马来西亚公民扣为人质，完全不顾国际法和外交准则。
　　纳吉布说，他已召集国家安全委员会召开紧急会议，并指示警察总长哈立德在确保所有在朝马来西亚公民安全之前，禁止所有在马朝鲜公民离境。
　　他表示，保护本国公民是总理的第一要务，马方在国民受到威胁时会采取一切必要措施。他呼吁朝鲜领导层立即允许马公民离境，以避免事态进一步扩大。
　　马来西亚副总理扎希德7日早些时候宣布，从即日起禁止朝鲜驻马来西亚大使馆官员离境。扎希德表示，朝方发出了违背外交礼仪和惯例的命令，且试图操纵马方针对朝鲜男子被谋杀案的调查，马方被迫作出回应。
　　同日，马来西亚警察总长哈立德说，朝鲜方面并没有对马方的调查提供配合，马方已向国际刑警组织寻求协助。
　　哈立德还说，警方正在寻求3名朝鲜公民配合调查，其中包括一名朝鲜大使馆二等秘书和一名朝鲜高丽航空工作人员。警方相信3人现在身处朝鲜大使馆内。另外，警方仍在等待死者家属前来马来西亚进行DNA测试。
　　2月13日，一名朝鲜籍男子在吉隆坡国际机场寻求医疗救助，随后在送往医院途中身亡。此后，马朝双方围绕尸检、调查等问题互相指责，双方先后宣布驱逐对方大使。
责任编辑：李伟山 
",201703071537
"
　　原标题：IAEA总干事称评估福岛第一核电站报废预期为时尚早
　　[环球网报道 记者 王欢]国际原子能机构（IAEA）总干事天野之弥3月6日就东京电力公司福岛第一核电站的反应堆报废工作，肯定了日本政府的努力和取得的进展，同时对实现2021年开始取出核燃料等计划的预期，他谨慎地表示进行评估“为时尚早”。此前，东电投入自动行走机器人正式调查反应堆安全壳内部的尝试遭遇失败。
　　日本共同社3月7日报道说，福岛核事故即将过去6年，天野认为要弄清事故反应堆的状况“需要花费非常长的时间”。
　　据天野透露，2日他与美国国务卿蒂勒森会谈时强调，通过伊朗和欧美等6国的核协议已经建立起对伊朗核计划的“最强有力的核查态势”，“相信今后能与美国保持非常良好的合作”。此外他还在理事会例会上对朝鲜的核武开发计划和导弹发射表示关切，要求其遵守联合国安理会决议。
　　此次例会从6日开始，为期5天。期间将磋商选出12月就任的下届总干事，预计已连任两届的唯一候选人天野将获任命。若能获得任命，将在9月的年度大会上正式确定第三次当选。
　　天野不仅致力于伊朗核协议的核查工作及福岛核事故后的核电站安全强化，还努力推动癌症治疗等原子能和平利用，得到了成员国的支持。
责任编辑：李伟山 
",201703071454
"
　　原标题：朴槿惠静待弹劾案审判 韩国会：法院决定顺理成章
　　中新网3月8日电 据韩联社报道，韩国宪法法院8日宣布将于10日上午对总统弹劾案进行判决，对此国会方面表示，宪法法院的决定顺理成章。
　　据报道，韩国国会弹劾起诉委员会的有关人士接受韩联社记者采访时表示，宪法法院前任院长朴汉彻在卸任前确定了3月13号之前结案的方针，10日宣判在预料之中，宪法法院现在应该在起草历史性的判决书。
　　代院长李贞美将于3月13日卸任，10日宣判使本案审理得以维持八人合议庭机制，众法官的评议将持续到宣判当天上午。
　　另一方面，韩国总统朴槿惠方面8日接受韩联社电话采访时表示，既已确定10日结案，只能静待弹劾判决结果。
　　如果宪法法院推翻国会弹劾决议，朴槿惠将在停职93天后重新主政，如宣告弹劾成立，朴槿惠将被罢免，成为一介平民。是王者归来还是走下权坛，朴槿惠的命运在此一举。
　　朴槿惠方面称，无法预判总统去留，总统律师团已在弹劾审理过程中屡次否认弹劾决议所列罪状，反复强调表决程序不合法，希望宪法法院做出明智的决定。
　　总统府没有就审结日期出炉正式表态。一位幕僚称，朴槿惠已把该说的话说完，将冷静淡定地等待宣判。
责任编辑：李伟山 
",201703081953
"
　　原标题：韩前总统李明博就总统弹劾案表态 吁各方尊重结果
　　中新网3月8日电 据韩媒报道，韩国前韩国总统李明博8日在个人社交网站发表文章，就朴槿惠总统弹劾做出表态，称希望各方都能尊重宣判结果。
　　据报道，文章称，政党、市民对时政表达意见是言论自由，但不应因此使国家舆论环境陷入混乱。宪法法院即将对朴槿惠总统弹劾案做出最终宣判，希望各方都能尊重宣判结果，这才是民主主义的基本原则。
　　文章还表示，在国家内忧外患之时，国民和政界人士应该站出来，将有关悬案提交国会进行协商，努力减小分歧。今后应遵循有关法律，按照规定的程序进行，并服从法院做出的判决。
　　媒体评价称，在政局混乱的紧要关头，前总统对时政热点发表看法是十分罕见的。
　　韩国宪法裁判所8日宣布，预计于本月10日上午11时对朴槿惠总统弹劾案进行最终宣判。
　　如宪法裁判所做出总统罢免判决，朴槿惠总统将立刻失去总统职务，并于今年5月初举行总统大选，选出新任总统。如宪法裁判所驳回总统弹劾案，朴槿惠总统将重新执政。
责任编辑：李伟山 
",201703081719
"
　　原标题：马总理：在朝大马人未被囚禁 不准备与朝鲜断交　　
　　中新网3月8日电 综合马来西亚媒体报道，随着一名朝鲜男子在吉隆坡机场遇害身亡事件的发酵，马朝两国因互禁对方公民离境而关系紧张。马来西亚总理纳吉布8日表示，目前大马不准备与朝鲜断交。
　　据报道，纳吉布8日在国会证实，目前身在朝鲜的大马人并没有被囚禁，他们还能如常的生活，可外出处理事务。
　　纳吉布强调，目前大马还维持和朝鲜的外交关系，因为这提供大马管道和朝鲜谈判，且马来西亚需要这样的管道将大马人带离朝鲜。
　　纳吉布说：“我们仍在探讨朝鲜到底要的是什么，与此同时，我们维持朝鲜人不能离境的决定。”
　　据此前报道，2月13日，一名朝鲜籍男子在吉隆坡国际机场寻求医疗救助，随后在送往医院途中身亡。此后，马朝双方围绕尸检、调查等问题互相指责，并先后宣布驱逐对方大使。
　　3月7日，平壤方面宣布暂时无法允许在朝鲜境内的马来西亚公民出境，直到在马发生的案件公正解决，在马朝鲜外交官和公民完全获得安全保障。
　　对此，马来西亚迅速做出反应，总理纳吉布呼吁朝鲜立即“释放”所有在朝马来西亚公民。他同时指示，在确保这些马来西亚公民的安全之前，所有马境内朝鲜公民禁止离境。
责任编辑：李伟山 
",201703081640
"
　　原标题：玻利维亚总统因病赴古巴求医 顺利结束治疗回国
　　中新网3月8日电 据外媒报道，玻利维亚总统办公厅主任勒内∙马丁内斯表示，该国总统莫拉莱斯在古巴接受治疗后，已于3月7日回国。
　　莫拉莱斯的飞机降落在埃尔阿尔托市机场。媒体援引马丁内斯的话称：“他在了解了关于其身体状况的正式报告后自我感觉很健康。”
　　马丁内斯表示，莫拉莱斯曾受到鼻窦炎和胃部病毒问题困扰，这些问题已经解决。医生将观察情况发展。然而，莫拉莱斯4月还将再次前往古巴接受声带上小型良性组织的切除手术。
　　莫拉莱斯上周因咽喉问题突然前往古巴接受体检。玻利维亚政府在体检后表示，总统并无严重疾病。
　　马丁内斯表示，已经康复的莫拉莱斯8日准备批准一部关于玻利维亚国内古柯问题的一般法。
责任编辑：刘光博 
",201703081452
