uid,page_title,page_author,page_time,page_content,viewHref
2045388,"[招兼职]
招舞龙，简单",446895652,2017-2-5 05:58:51,"招兼职
舞龙，简单。威海市里演出。
正月十三下午培训，哈工大南门对面。两个小时。
十四上午，十五上午，十五下午，十六上午。，舞龙需要四人，
不用基础，跟着跑龙套就可以。每场工资100。
另外，正月十六需要另加四人。每场工资100。
15550681324付团长。",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045388
2045389,"[公告]
关于海纳文库使用异常说明",Lerm,2017-2-5 06:33:01," 本帖最后由 Lerm 于 2017-2-5 06:43 编辑 

       由于海纳文库与观海听涛主论坛接口损坏，目前海纳文库登陆异常，具体维修将在开学后由观海听涛技术部进行。
       目前需要下载的相关文档的同学请在此帖下留下文档链接和自己的邮箱，届时将会由观海听涛的小伙伴将相关文档发送至邮箱。
       对此带来的不便敬请谅解。
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045389
2045390,配眼镜去哪里比较好啊,笔墨伺候,2017-2-5 09:30:19,想换一副眼镜，现在这个戴着太不舒服了，想问问哪一家配的比较舒服比较准确,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045390
2045391,求情人节推荐去的地方威海,14026dhb,2017-2-5 10:18:44,准备去陪女朋友过情人节，有什么推荐的餐厅或者玩的娱乐场所吗，求推荐,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045391
2045393,"[驾校]
威海市驾校学车价格即将统一上调",51188589,2017-2-5 18:18:59,"运管局规定：威海市学车价格即将统一上调至4200（培训费3600  代收考试费600）所有驾校将统一上调，威海交运驾校现学车价格为2900，价格随时可能上调，想在威海学车还没有报名的朋友，可以联系交运驾校的曹於鑫教练（科二队长）13863009070   18906312980 如果你还没有回威海可以让曹教练帮忙报名哦，不然报名晚了价格可是相差1300元哦
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045393
2045396,"[手机]
求一台ipad或者mini",牧牧牧一只~~,2017-2-5 22:43:05,"air,air2的16g就好，mini2,mini4的32g即以上~我有个美版的128g老妈拿着看电视剧，如果有屏幕大点的我就用原来那个了，这个给老妈，有mini的话我就用mini~pro的各位大大们我就不要了哈~有意联系q527597652，祝大家狗年大吉",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045396
2045395,"[租房]
学车考驾照求助",GS1998,2017-2-5 22:39:50,本人想寒假回来后开始考驾照，但对这不是很懂（更何况不是在老家），请问各位有什么想法和意见。来自: Android客户端,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045395
2045394,"[讨论]
求好的翻墙方法啊，顺便求小伙伴一起合伙买VPN会员",wdzyx123,2017-2-5 22:22:45,"一直想去墙外的世界看看，之前听说过什么VPN，hosts的，但是都没用过。最近发现上面一个叫“快线”的插件，安装了之后直接可以翻墙，新用户注册会赠送24小时内1G的流量，我试了，速度挺快的，看720P的视频不卡。但是，过了试用期就要付费才能使用，而且是限制流量的，价格也不便宜。优点就是很稳定，而且速度真的很快，毫无卡顿。
“快线”最便宜的套餐截图



这是蓝灯的价格



我在网上百度的结果，用的人比较多的有一款蓝灯lantern，价格更贵，一年216，不过呢，不限流量。目前我比较了解的就是这两个，不知道观海的大神们都是用什么方法的？

最近新闻上说ZF盯紧了ＶＰＮ，造成很多翻墙的手段包括搭建的ＳＳ都不好使了，所以我想到观海上问问大家。蓝灯还能用吗？速度和稳定性有受影响吗？

PS1.我尝试了蓝灯的800M免费流量，速度不是很快，300K/s左右吧，不知道花钱买了专业版之后速度怎么样？
PS2.有没有人愿意和我合伙买蓝灯lantern的？专业版的可以在三台设备登陆，我们可以三个人一起买。价钱平摊。毕竟不限制流量。
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045394
2045397,"[求租]
金海滩金海湾国际公馆精装公寓一室一厅",ju_sdu,2017-2-6 09:30:49,"一室一厅，两室一厅，精装公寓，带电梯，朝阳南面，有床，电视，空调，冰箱，洗衣机，热水器，wifi，厨房，沙发，即日可租，月租日租。
电话：18106302769（也可加微信）
QQ： 1060615421",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045397
2045400,"[杂货]
已收",我家美人儿,2017-2-6 09:35:02," 本帖最后由 我家美人儿 于 2017-2-6 09:51 编辑 

已收",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045400
2045401,"[求租]
求租单间",帽子戏法@,2017-2-6 11:54:52,"求2月10号左右到19号十天短租，有暖气
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045401
2045402,"[租房]
[租房] 学校东门口好房出租",嗷嗷小猫,2017-2-6 12:14:16,"在学校 医院东门 几十米 ，进出学校很近很方便 .
新房子小高层3楼 ，
面积有90平 俩卧室 主卧室很大.

每个房间都有窗户 屋里宽敞明亮.

卧室双人床 写字桌都有，可直接入住。

冬天有地暖。太阳能热水器，全年有热水，带光纤网线。暂时不能做饭   整租一年一万五千元。15588301697

 


 


 


 


 
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045402
2045403,"[求租]
[租房] 学校东门口好房出租",嗷嗷小猫,2017-2-6 12:29:48,"在学校 医院东门 几十米 ，进出学校很近很方便 .
新房子小高层3楼 ，
面积有90平 俩卧室 主卧室很大.

每个房间都有窗户 屋里宽敞明亮.

卧室双人床 写字桌都有，可直接入住。

冬天有地暖。太阳能热水器，全年有热水，带光纤网线。暂时不能做饭（长租者优先）整租一年一万五千元。15588301697

 


 


 


 


 


",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045403
2045404,"[手机]
有kindle吗？？入门版的就行。",猪八戒没肚腩,2017-2-6 17:54:02,想买个kindle~~来自: Android客户端,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045404
2045405,求问，学校图书馆什么时候开？想去查毕设资料,jjjiii753,2017-2-6 23:00:17,"提前来学校了，在外面租的房子，现在要准备毕设开题答辩，但是校外进不了学校的数据库，只能去图书馆了，求问开门时间，或者指点一下别的可以查资料的地方

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045405
2045406,"[招兼职]
水一贴广告～",雨落夕晨,2017-2-7 09:29:01,"周一至周五：小学、幼儿园放学时段  底薪30元/天 ； 获取有效电话额外提成2元/组；成交80元/单。
周六 、周日：9:30-16:30    底薪80元/天；获取有效电话额外提成2元/组；成交80元/单（特殊节假日工作时间灵活变动）。
u  兼职工作满3个月，补贴10元/天交通费
u  兼职工作满6个月，可申请转为全职

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045406
2045407,"[原创]
每到开学季都有一种想秀女朋友的冲动",游走不要走,2017-2-7 11:09:50,"replyreload += ',' + 5874849;霸霸，如果您要查看本帖隐藏内容请回复
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045407
2045408,"[手机]
删帖",zs1900,2017-2-7 13:05:06," 本帖最后由 zs1900 于 2017-2-14 08:48 编辑 

删帖
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045408
2045409,"[杂货]
处理一批录音师一代耳机",ygy2585,2017-2-7 14:58:04,"处理一批库存全新录音师一代耳机
需要的打电话或者微信18906318333
威海实体店验货.
不怕你懂 就怕拿山寨高仿和我比
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045409
2045410,"[杂货]
收购二手iPhone 6s 价格2000左右",yinyuehacker,2017-2-7 15:24:38," 本帖最后由 yinyuehacker 于 2017-2-7 16:36 编辑 

本人手上的手机配置不够，已经快不能用，资金又比较紧张，一次打算收购一款二手iPhone 6s
iPhone 7已发布，配置比iPhone6s高出一大截，并且旧的iPhone成色和电池已经有大大折扣，因此个人觉得这个价格比较合适iPhone 7已发布，土豪们不换手机吗？不想满足自己的好奇心和虚荣心吗？
要求:国行 三个版本通吃；64G；不要粉色；屏幕和外壳可有少量擦痕；电池充电次数在500次以内；充电器和数据线健在

加价条件:如果你的iPhone是128G的，加价200；成色非常好无擦痕，电池充电次数在200次以内，加价200；仍在保修期，加价50；
减价条件:外壳由磕碰痕迹，掉色，屏幕和外壳由较大磨损，充电次数超过500次，减价300；港行减价100；
              不要16G的，不要已越狱的，不要有内伤的(插头接触不良，内部控件已经损坏，更换过内部配件)；
联系方式：QQ:798523593 手机:17863137381
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045410
2045412,"[汇总]
求购书桌",za977268,2017-2-7 20:15:45,"租了屋子想要一个书桌，各位大哥大姐行行好，价钱好商量.
qq346712230",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045412
2045413,求问八公寓三人间如何设置ip,吕子乔,2017-2-7 20:33:31,"在线等挺急的
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045413
2045414,"[实习]
哈尔滨工业大学就业实习群",bjhf,7 天前," 本帖最后由 紫落樱花雪 于 2017-2-8 11:00 编辑 

哈尔滨工业大学就业实习群 （群名称）群号470403190:
东三省就业实习群（群名称）群号470650603：
计算机相关就业实习群（群名称）群号597386861：
人工智能就业实习群（群名称）群号584204944：
医药研发就业实习群（群名称）群号584138820：
机械自动化工程师求职群（群名称）群号597731437：
销售类职位求职实习群（群名称）群号584050928：
   致力于服务东北地区大学生成长、成才，为学生提供最新的考研资讯，发布
最及时的校园宣讲会、兼职、实习、就业职位，定期发布500强企业HR面试、简
历指导,在这里有新鲜的咨询，有用的就业信息，欢迎各位同学加群互相沟通学
习！
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045414
2045415,"[求租]
出租哈工大仁泰花园单间",taoling37,7 天前,"出租哈工大附近房间，具体位置在金海滩仁泰花园警卫室南门处（哈工大三座家属楼后方，向海边的方向走），精装修，地板，地暖，还有一间独立厨房的可做饭，50兆网线，只租学生，所以适合同学们考研考公等学习，有意的同学请致电：李阿姨，18563154020.陶叔，15588306183.不要发短信，不要通过回帖，因为叔叔阿姨很少上网，所以麻烦同学们电话联系！！！
[url=http://bbs.ghtt.net/thread-2045109-1-1.html][/url]
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045415
2045416,"[求租]
出租校内草厦子",shitingshi,7 天前,"联系电话和微信:18606413019，qq:67678909
设施齐全，适合考研学生。有意者可发图。",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045416
2045417,急招兼职,446895652,7 天前,"招舞龙队员，正月十三下午两点培训，正月十四上午演出。简单易学。培训地址哈工大对面。演出威海市里演出。
工资100，演出完即支付，
电话15550681324。",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045417
2045418,"[汇总]
朋友行程改变，帮朋友预定的元宵节50元一张的西霞口动物.",sunmingfei,7 天前,"
元宵节西霞口动物园门票特价50一张，所以帮朋友订购了6张，后来因为其他原因不能去了，特价转让，45一张，需要请加微信：18769111996,备注：动物园门票，只能元宵节当天去，景区门口自助取票机取票，另外顺便广播下，成山头当天免费！特别备注，今年 2月特价，除了元宵节当天，西霞口动物园与成山头风景区去均70元/人。常年售威海各景区特价门票！保证最低价！
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045418
2045419,"[书籍]
几本经济投资类书籍出售。",一路狂奔,7 天前,"朋友送的生日礼物，实在看不懂，新书就翻了几页，原价三百六，150元转让。可送货到校门，不单卖，四本打包一起出售。
电话：18263105596（微信同）

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045419
2045421,"[招家教]
好好学堂诚聘辅导老师",guanhai123,7 天前,"辅导机构诚聘辅导老师，要求有责任心，认真负责，能长期做。
工作时间在下午3：30——6:00
工作地点：钦村小学附近，坐17路距工大十分钟车程，骑自行车十分钟就到。
工资在每小时20元以上，具体工资和发放办法当面洽谈，签定合同。
联系电话：13396312257  13792770117  郭老师 
不看回帖，请电话联系。晚上9:00以后关机。





分享到:  QQ好友和群 [url=]QQ空间[/url] [url=]腾讯微博[/url] [url=]腾讯朋友[/url]


",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045421
2045420,"[招聘]
康明斯2017校园招聘",大雪宝,7 天前,"

康明斯2017校园招聘
企业信息：
美国财富500强世界级独立发动机制造商业务遍及190多个国家，600多家分销机构，7200多个经销商网点多元包容的企业文化，连续9年入选全球“多元化企业50强”连续十年入选道琼斯北美可持续发展指数榜


 
一．Cummins Engineering Development Program Engineer   工程管培生
 
Job Description
The Cummins EngineeringDevelopment Program (EDP) provides program participants with cross functional,cross business unit (BU) and cross cultural experiences in order to developtheir skills and strengthen their understanding of Cummins, Inc. (CMI)engineering processes.
 
The EDP is a 3.5 yearrotational program that supports Cummins’ Hire to Develop strategy.
 
Rotational Structure
Each Engineering DevelopmentProgram Engineer (EDPE) completes four (4) rotations for a total of three andhalf (3.5) years. The rotational path is customized to align business needswith identified career and development goals. Rotations include three twelve(12) month rotations within the
Technical (Engineering)Function and one 6 month rotation in other Function.
• Three Twelve (12) monthrotations in the Technical Function
(Options: Applied Mechanics,Systems Engineering, Thermal Fluid Science, Product Engineering,
Customer Engineering, LabOperations, Reliability, Materials Engineering, Electronic Controls)
• One Six (6) month rotation inOther Function
(Options: Marketing, Sales,Purchasing, Supply Chain Planning, Logistics and Service)
The six (6) month rotation willprovide the EDPE with a more well-rounded view of Engineering through the eyesof an Engineering supplier/customer. This rotation is completed after the first
Technicalrotation.
 
Key Responsibilities
 
• Applies engineering and/orscientific skills to technical processes with support from experienced team members.
• Participates as a team member,helps define/refine methods and actively contributes towards team goals.
• Carries out engineeringresponsibilities using accepted methods and practical experience.
• Demonstrates goodunderstanding and applies knowledge of an engineering discipline.
• Continues to develop capability to create solutionsthrough training and experience.
Skills
• Communication-Written and Verbal -Is able toeffectively and clearly communicate in both written and verbal means.
• 7 Step Product Problem Solving Process-Understands the purpose, the steps,definitions, general requirements and the intended application of the processto resolve product problems and is able to interpret reports/results fromproblem solving efforts.
• Integrated Design Failure Mode AndEffects Analysis (IDFMEA) -Familiar with the overall （IDFMEA ）processand the basic purposes of a boundary diagram, functional analysis, P-diagram,and the DFMEA. Able to read and understand the information on a previouslycompleted IDFMEA.
• Analyze Issues -Solid understanding of how toanalyze issues. Demonstrates use of analysis skills to learn and analyzeinformation in a timely way. Understands complex concepts and problems andidentifies how they relate to key processes. Applies accurate logic in solvingproblems. Differentiates what is critical and what is important while notgetting bogged down in details.
• Project Management -Familiarity with the basic elementsof project management
• Engineering Standards-Familiar with basic elements of engineeringstandards and how they relate to the work. Understands what information can andcannot be obtained from an engineering standard. Knows when, where and how toget assistance with interpreting information on an engineering standard.
• Innovate-Generates new ideas; goes beyond thestatus quo; recognizes the need for new or modified approaches; bringsperspectives and approaches together, combining them in creative ways. Someknowledge or awareness of innovation. Approaches problems with curiosity and openmindedness. Generates new ideas within area of responsibility. Contributes ownperspective in collaborative innovation efforts.
• Intellectual Property-Understands what is meant by theterm Intellectual Property (IP) and has some basic understanding the importanceof protecting IP for both the corporation and the individual inventors.
• Six Sigma-Understands the basic principles ofthe Six Sigma program and is a trained Green Belt.
Education, Licenses, Certifications
Master degree
Experience  :  Minimalrelevant work experience, such as internship, co-op, or other pertinent workexperience in Engineering or Science field desired.
 
二．Cummins Emission Solution  VPI Specialist
1. KEYRESPONSIBILITY岗位职责:  (Summary3 to 5 of the most important duties.)
     •组建项目团队并领导团队将产品从概念转化到量产，管控项目过程中的各个阶段的交付物  •项目前期带领团队了解客户需求，设立项目目标，做可行性分析  •和项目团队共同制定项目计划，平衡内部资源，满足客户的需求  •跟踪和执行项目计划，遇到问题时，带领团队解决  

 




2. QUALIFICATION岗位要求： (List the education, workingexperience, culture/language and other skills/competencies required for theposition  )
     •研究生(2017年毕业生)，管理相关专业，车辆相关专业等工科背景  •较强的沟通能力和逻辑思维能力  •英语水平良好，具备英语沟通能力   




3. 部门：Program
4. 工作地点：北京市亦庄经济开发区荣昌东街2号



欢迎有意向同学发送简历（请[url=]命名为 [url=]姓名[/url][/url][url=][url=]+学校+求职岗位）至[/url][/url][url=][/url][url=][/url][url=][/url][url=][url=][/url]Dina.guo@cummins.com[/url] 
 
 
 
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045420
2045422,"[车子]
永久女士自行小车八成新，",阿炸hyn,7 天前,"永久牌女士自行车qm318 ，可变速。 买的时候500多  买来学车用的   骑了10几天   毕业折半出售240rmb   赠刚在迪卡侬买的新锁，锁都花了40   基本上是亏本卖，有个小框是自己在迪卡侬配的，小框得另加钱
快毕业了，有需要的来带走吧
联系方式：18463101192",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045422
2045423,通过DO建立VPS服务器看外面的世界,XiaoChao@hit,7 天前," 本帖最后由 XiaoChao@hit 于 2017-2-8 20:58 编辑 

这是一篇怎样的帖子，你懂得，但愿别被查水表。先放张图~



说下结果，DO的服务器用了一个月，不过大部分时间都在家使用，速度很好，YouTube 720P无压力。
通过学校的EDU邮箱注册GitHub可以领DO的50刀优惠码，不过想用优惠码需要先充值5刀，最便宜的服务器每个月只要5刀，相当于用5刀买了11个月的服务器还是很划算的。然后具体怎样申请服务器，怎样领取优惠码，以及怎样建VPS大家可以参考一下博文。http://blog.csdn.net/cracked_hitter/article/details/54456691





最后祝各位使用愉快~~

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045423
2045424,学校开学没有？,wmgcn,7 天前,"如题，谢谢！
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045424
2045425,既然感情不能强求，,绿苹果,7 天前,为什么还有死缠烂打？不矛盾么,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045425
2045426,"[手机]
收个成色好点的小手机",31466330,7 天前,收个成色好点的小手机,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045426
2045427,如何赚回学费！高校edu邮箱完整使用方式！,LLLHHHQQQ,6 天前,"本文经知乎专栏【微软大法好】作者Yvon Shong授权转载
引用:作者：Yvon Shong
链接：https://zhuanlan.zhihu.com/p/22804091
来源：知乎
著作权归作者所有。商业转载请联系作者获得授权，非商业转载请注明出处。

众所周知，很多国际大厂，对学生都有硬件和软件上的优惠，比如网上购买笔记本，使用正版软件和开发者工具，今天我来为大家梳理你能通过edu邮箱，以及学生身份，享受到什么高校资源以及教育优惠！

声明：个别需要国外高校的edu邮箱，比如Office 365 Education。个别享受额度的，需要关联信用卡。加粗的标题为强烈推荐。
申请转载授权请私信联系我。

Microsoft     Imagine（原名DreamSpark） 学生开发人员工具，资源和体验
推荐：Microsoft Azure for Students 免费使用一些低级功能
Windows Store免费开发者账户（本身开发者注册是需要付费的）

Visual Studio 2015 Community，Visual Studio Code和Xamarin本身已经免费了。。。

赛尔校园先锋 shop.edu.cn
有Microsoft，Adobe， Apple等系列软硬件，Paralles Desktop软件（Mac上虚拟机）的优惠

京东学生优惠 校园白条
我才不会说通常买Surface最好的地方是京东，有价格保护和京东配送，还有学生九折优惠！
MicrosoftStore学生优惠 微软官方商城教育商城
学生九折优惠，每次登录会给你edu邮箱发一个登录链接。
AppleStore学生优惠 Apple 教育优惠

百思买（美国）学生优惠 Bestbuy College Student Deals



GitHub Student Developer Pack  GitHub Student Developer Pack
GiHub免费私有仓库
DigitalOcean开云主机50刀额度能用好久

JetBrains     Student License  https://www.jetbrains.com/student/
强烈安利！！！！！
IDEA PhpStorm PyCharm WebStorm通通免费 Ultimate完整版有木有！！！


Autodesk Education 免费 Autodesk 教育版软件下载
自动桌家的AutoCAD、 3ds Max、 Maya等以一系列软件！
Adobe教育优惠 Software & Services



Visual Fortan https://software.intel.com/en-us/qualify-for-free-software/student

Intel家的Fortan编译工具Visual Fortan也有教育授权


Substain Education Education | allegorithmic

3D绘图软件

CamScanner     APP扫描全能王完整版功能
用edu邮箱注册，享受Pro版功能。

免费申请TI开发板 学生 - 德州仪器在线技术支持社区



Enthought的Python科学计算包和教程 Academic Subscriptions and Benefits


GUROBI Academia Center
美国Gurobi公司开发的新一代大规模数学规划优化器，在Decision Tree for Optimization Software 网站举行的第三方优化器评估中，展示出更快的优化速度和精度，成为优化器领域的新翘楚。

Box (国外流行云存储) Education Secure File Sharing and Content Management
无限云存储，单个文件最高5G限制

Dropbox Education https://www.dropbox.com/education
Prezi 30天试用 https://prezi.com/prezi-for-education/
Prezi是一种类似于PowerPoint的无限画布报告制作工具，超酷炫的！


Google for Education  https://www.google.com/edu/products/productivity-tools/
谷歌全家桶G Suite

腾讯云学生优惠 https://www.qcloud.com/act/campus
会验证学信网信息，每个月的低价云主机和一个cn域名（域名需备案，备案不花钱）

AWS Educate  AWS Educate
AWS一定的额度（需要绑定信用卡）

阿里云学生优惠 云服务器9.9元/月，学生专享！云翼计划 |精彩活动
需要持续使用阿里云APP签到才能享受学生优惠
七牛云青葱创业计划 https://hd.qiniu.com/qingcong/pack



新东方多媒体学习库 新东方多媒体学习库登录首页
在线访问新东方资源，可能需要校园网，不同学校买的资源可能不同（当然也可能没有买 囧

http://Wind.com.cn Wind资讯金融终端（学生版）注册
金融狗福音，需上传学生证

CATIA 学生版限时免费体验 CATIA V5 Student Edition

CATIA 学生版限时免费体验！CATIA走进校园活动，10月底申请截止，请抓紧



Office 365 Education（国外高校edu邮箱）
手机 PC MAC直接登录，便可使用正版，iOS上也能编辑了哦！

MSDNAA（The Microsoft Developers Network Academic Alliance）
相当于国外高校的微软校园正版化，具体需要Google贵校名称+MSDNAA
Amazon Student Prime半年免费 （国外高校edu邮箱）
Prime能免运费和享受二日达服务！！！更有Kindle的免费电子书！

（国内个别高校买了）微软校园正版化
可以使用正版的Windows和Office Professional Plus
查询方法，请自行谷歌本校名称+微软校园正版化
（国内个别高校买了）MATLAB正版License
去mathwork主页使用edu邮箱注册
查询方法，请自行谷歌本校名称+MATLAB

评论区有人提供了链接:https://cn.mathworks.com/academia/tah-support-program/eligibility/index.html可以再这里查询贵校是否享有MATLAB的优惠


待续：欢迎各位补充！

感谢评论区各位！
10.8 新增 AWS、Enthought的Python科学计算包、百思买（美国）学生优惠、新东方多媒体学习库
10.10 新增 wind资讯、TI开发板、msdnaa、Allegorithmic 3D绘图软件、Visual Fortan

10.11 新增 数学规划优化应用GUROBI、Adobe教育优惠、CATIA 学生版限时免费体验、七牛云
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045427
2045428,"[求租]
请删帖",MervynStill,6 天前," 本帖最后由 MervynStill 于 2017-2-15 08:47 编辑 

请删帖
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045428
2045431,"[公告]
2017.2.9论坛人事公告",遇见2563,6 天前,"原『学习资源』实习版主 @咩小白 转正为版主




希望大家再接再厉

",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045431
2045432,"[求租]
学生求租",冰菓,6 天前,"本人大三学生，打算一直租到下一年毕业，想要租个单间，要求离学校近，有水电网，可洗澡洗衣服
",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045432
2045433,"[招家教]
最新的掌门一对一招聘在线家教，高薪兼职",jasonP,6 天前," 本帖最后由 jasonP 于 2017-2-14 22:23 编辑 

有任何问题或者显示手机号已注册的请加掌门教务老师的微信17091007097，备注写掌门，就可以重新报名。
这里有一个上海交大学生创业的家教机构，【掌门1对1】开始招聘兼职在线家教啦！学生会推荐，绝对靠谱~7月获得小米总裁雷军2000万A轮投资，C轮融资数亿元，也是2015年唯一一家受到cctv新闻联播报道的在线教育机构。运用已有知识，通过网络在线做家教，助你成为全国名师。
上课地点不限，有网络在家在寝室就行；
上课时间非常灵活，课程安排由你决定；
最少备课时间，课件、题库给你准备好；
学生也会根据你的意向匹配，小初高中学生，文理各科辅导全部都要！
【掌门1对1】目前已有超过7000+名全部来自24所高校的兼职学生讲师团队！
真诚邀请优秀的你加入我们的团队~
1对1普通课： 50-150/h.
1对多公开课：200-400/h
每月轻松挣到2000~15000元。
看不到附件的直接访问新浪博客里的二维码：http://blog.sina.com.cn/s/blog_14ecd6dd00102wp5k.html
[url=]也可以通过下方的网页直接报名链接进行报名，之后会有邮件通知：[/url]
http://www.zhangmen.com/mobile/teacher-register?from=%E5%BE%90%E6%9D%B0
报名方式：直接用微信扫描二维码，会显示报名页面，报名之后会有邮件通知具体事项，看不见附件的访问上面的链接即可
注意报名科目不要选择生物。
有任何问题或者显示手机号已注册的请加掌门教务老师的微信17091007097，备注写掌门，就可以重新报名。







",http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045433
2045435,"[求助]
哭唧唧求助，代几重修有补考吗？",lucifer174,6 天前,在哪儿都查不到，该订回学校的票了，哪位好心人帮一下告诉我补考消息呗？,http://bbs.ghtt.net/forum.php?mod=viewthread&mobile=1&tid=2045435
